-0.995000 0.000000 
-0.985000 0.000000 
-0.975000 0.000000 
-0.965000 0.000000 
-0.955000 0.000000 
-0.945000 0.000000 
-0.935000 0.000000 
-0.925000 0.000000 
-0.915000 0.000000 
-0.905000 0.000000 
-0.895000 0.000000 
-0.885000 0.000000 
-0.875000 0.000000 
-0.865000 0.000000 
-0.855000 0.000000 
-0.845000 0.000000 
-0.835000 0.000000 
-0.825000 0.000000 
-0.815000 0.000000 
-0.805000 0.000000 
-0.795000 0.000000 
-0.785000 0.000000 
-0.775000 0.000000 
-0.765000 0.000000 
-0.755000 0.000000 
-0.745000 0.157233 
-0.735000 0.881870 
-0.725000 2.119223 
-0.715000 4.306809 
-0.705000 5.468964 
-0.695000 4.648619 
-0.685000 9.734755 
-0.675000 12.489746 
-0.665000 10.910582 
-0.655000 7.998359 
-0.645000 10.575608 
-0.635000 10.240634 
-0.625000 8.887066 
-0.615000 5.181843 
-0.605000 0.526388 
-0.595000 0.690457 
-0.585000 0.505879 
-0.575000 0.225595 
-0.565000 0.000000 
-0.555000 0.047853 
-0.545000 0.663112 
-0.535000 0.273448 
-0.525000 0.396500 
-0.515000 0.348646 
-0.505000 0.458026 
-0.495000 0.191414 
-0.485000 0.088871 
-0.475000 0.088871 
-0.465000 0.041017 
-0.455000 0.061526 
-0.445000 0.041017 
-0.435000 0.088871 
-0.425000 0.068362 
-0.415000 0.157233 
-0.405000 0.184578 
-0.395000 0.129888 
-0.385000 0.109379 
-0.375000 0.109379 
-0.365000 0.013672 
-0.355000 0.095707 
-0.345000 0.000000 
-0.335000 0.143560 
-0.325000 0.013672 
-0.315000 0.116215 
-0.305000 0.000000 
-0.295000 0.020509 
-0.285000 0.006836 
-0.275000 0.000000 
-0.265000 0.143560 
-0.255000 0.006836 
-0.245000 0.006836 
-0.235000 0.068362 
-0.225000 0.034181 
-0.215000 0.006836 
-0.205000 0.013672 
-0.195000 0.000000 
-0.185000 0.013672 
-0.175000 0.013672 
-0.165000 0.041017 
-0.155000 0.020509 
-0.145000 0.027345 
-0.135000 0.000000 
-0.125000 0.006836 
-0.115000 0.006836 
-0.105000 0.000000 
-0.095000 0.000000 
-0.085000 0.027345 
-0.075000 0.000000 
-0.065000 0.020509 
-0.055000 0.000000 
-0.045000 0.013672 
-0.035000 0.000000 
-0.025000 0.013672 
-0.015000 0.006836 
-0.005000 0.000000 
0.005000 0.000000 
0.015000 0.000000 
0.025000 0.000000 
0.035000 0.000000 
0.045000 0.000000 
0.055000 0.000000 
0.065000 0.000000 
0.075000 0.000000 
0.085000 0.000000 
0.095000 0.000000 
0.105000 0.000000 
0.115000 0.000000 
0.125000 0.000000 
0.135000 0.000000 
0.145000 0.000000 
0.155000 0.000000 
0.165000 0.000000 
0.175000 0.000000 
0.185000 0.000000 
0.195000 0.000000 
0.205000 0.000000 
0.215000 0.000000 
0.225000 0.000000 
0.235000 0.000000 
0.245000 0.000000 
0.255000 0.000000 
0.265000 0.000000 
0.275000 0.000000 
0.285000 0.000000 
0.295000 0.000000 
0.305000 0.000000 
0.315000 0.000000 
0.325000 0.000000 
0.335000 0.000000 
0.345000 0.000000 
0.355000 0.000000 
0.365000 0.000000 
0.375000 0.000000 
0.385000 0.000000 
0.395000 0.000000 
0.405000 0.000000 
0.415000 0.000000 
0.425000 0.000000 
0.435000 0.000000 
0.445000 0.000000 
0.455000 0.000000 
0.465000 0.000000 
0.475000 0.000000 
0.485000 0.000000 
0.495000 0.000000 
0.505000 0.000000 
0.515000 0.000000 
0.525000 0.000000 
0.535000 0.000000 
0.545000 0.000000 
0.555000 0.000000 
0.565000 0.000000 
0.575000 0.000000 
0.585000 0.000000 
0.595000 0.000000 
0.605000 0.000000 
0.615000 0.000000 
0.625000 0.000000 
0.635000 0.000000 
0.645000 0.000000 
0.655000 0.000000 
0.665000 0.000000 
0.675000 0.000000 
0.685000 0.000000 
0.695000 0.000000 
0.705000 0.000000 
0.715000 0.000000 
0.725000 0.000000 
0.735000 0.000000 
0.745000 0.000000 
0.755000 0.000000 
0.765000 0.000000 
0.775000 0.000000 
0.785000 0.000000 
0.795000 0.000000 
0.805000 0.000000 
0.815000 0.000000 
0.825000 0.000000 
0.835000 0.000000 
0.845000 0.000000 
0.855000 0.000000 
0.865000 0.000000 
0.875000 0.000000 
0.885000 0.000000 
0.895000 0.000000 
0.905000 0.000000 
0.915000 0.000000 
0.925000 0.000000 
0.935000 0.000000 
0.945000 0.000000 
0.955000 0.000000 
0.965000 0.000000 
0.975000 0.000000 
0.985000 0.000000 
0.995000 0.000000 
